id;Music;Hiphop, Rap;Raggae;Swing, Jazz;Movies;Comedy;Romantic;Sci-fi;War;Fantasy/Fairy tales;Documentary;Western;History;Psychology;Politics;Reading;Languages;Musical instruments;Writing;Sport;Celebrities;Science and technology;Theatre;Age;Gender;clusters
810;5.0;4.0;4.0;1.0;5.0;5.0;5.0;4.0;4.0;5.0;3.0;1.0;1.0;5.0;1.0;1.0;4.0;1.0;1.0;5.0;3.0;2.0;4.0;19.0;1;1
811;5.0;4.0;4.0;2.0;5.0;5.0;5.0;3.0;2.0;5.0;5.0;2.0;3.0;2.0;2.0;4.0;4.0;3.0;1.0;1.0;4.0;2.0;3.0;19.0;1;4
812;5.0;5.0;3.0;1.0;5.0;5.0;5.0;2.0;3.0;5.0;3.0;2.0;3.0;2.0;2.0;1.0;3.0;4.0;1.0;1.0;3.0;3.0;2.0;18.0;1;1
813;5.0;2.0;3.0;2.0;5.0;3.0;4.0;4.0;5.0;5.0;3.0;4.0;1.0;2.0;3.0;2.0;4.0;1.0;1.0;5.0;3.0;3.0;2.0;18.0;0;5
814;5.0;4.0;3.0;2.0;5.0;5.0;4.0;3.0;1.0;5.0;2.0;1.0;1.0;1.0;2.0;2.0;3.0;1.0;1.0;3.0;4.0;3.0;2.0;20.0;1;1
815;5.0;1.0;4.0;5.0;5.0;4.0;4.0;4.0;4.0;4.0;4.0;2.0;4.0;1.0;4.0;4.0;4.0;4.0;2.0;2.0;3.0;5.0;5.0;17.0;1;4
816;5.0;2.0;1.0;1.0;5.0;5.0;5.0;2.0;2.0;5.0;2.0;1.0;3.0;1.0;1.0;5.0;5.0;1.0;1.0;3.0;2.0;1.0;1.0;16.0;1;1
817;4.0;2.0;3.0;4.0;4.0;4.0;4.0;3.0;3.0;4.0;3.0;3.0;2.0;2.0;1.0;1.0;4.0;3.0;2.0;3.0;3.0;3.0;3.0;21.0;1;3
818;5.0;4.0;5.0;5.0;5.0;5.0;5.0;4.0;2.0;4.0;3.0;5.0;3.0;5.0;1.0;5.0;4.0;5.0;1.0;2.0;1.0;3.0;4.0;18.0;1;4
819;5.0;4.0;1.0;3.0;5.0;4.0;2.0;5.0;1.0;5.0;5.0;1.0;4.0;4.0;3.0;5.0;5.0;1.0;1.0;1.0;4.0;4.0;4.0;19.0;1;4
820;5.0;4.0;5.0;4.0;5.0;3.0;4.0;2.0;3.0;3.0;2.0;1.0;2.0;4.0;5.0;5.0;5.0;5.0;3.0;2.0;4.0;3.0;3.0;18.0;1;4
821;5.0;1.0;3.0;5.0;5.0;5.0;3.0;3.0;4.0;4.0;3.0;4.0;4.0;3.0;4.0;3.0;5.0;1.0;3.0;5.0;5.0;1.0;3.0;24.0;0;2
822;5.0;2.0;1.0;3.0;5.0;5.0;4.0;5.0;4.0;5.0;3.0;1.0;4.0;2.0;3.0;3.0;2.0;2.0;2.0;5.0;3.0;4.0;5.0;19.0;1;4
823;5.0;5.0;4.0;2.0;3.0;4.0;2.0;5.0;5.0;3.0;2.0;4.0;4.0;2.0;3.0;1.0;4.0;1.0;1.0;3.0;1.0;5.0;2.0;22.0;0;5
824;5.0;2.0;1.0;4.0;5.0;4.0;3.0;5.0;5.0;5.0;3.0;3.0;3.0;2.0;1.0;3.0;5.0;5.0;1.0;3.0;3.0;5.0;1.0;22.0;0;2
825;5.0;4.0;3.0;2.0;4.0;3.0;4.0;3.0;3.0;4.0;2.0;1.0;2.0;1.0;1.0;2.0;3.0;4.0;2.0;3.0;3.0;2.0;3.0;16.0;1;3
826;5.0;2.0;3.0;2.0;5.0;5.0;5.0;4.0;2.0;5.0;4.0;3.0;4.0;2.0;2.0;4.0;4.0;1.0;1.0;4.0;3.0;4.0;5.0;18.0;1;4
827;4.0;4.0;5.0;3.0;5.0;4.0;2.0;5.0;3.0;2.0;2.0;2.0;1.0;1.0;2.0;1.0;2.0;1.0;1.0;5.0;1.0;5.0;1.0;26.0;0;5
828;5.0;1.0;3.0;3.0;4.0;5.0;4.0;5.0;4.0;5.0;4.0;4.0;3.0;2.0;3.0;2.0;5.0;5.0;4.0;2.0;1.0;4.0;2.0;19.0;0;2
829;5.0;4.0;4.0;4.0;5.0;4.0;4.0;4.0;3.0;4.0;4.0;2.0;4.0;4.0;3.0;4.0;5.0;3.0;2.0;4.0;4.0;4.0;3.0;20.0;1;4
830;5.0;1.0;3.0;1.0;4.0;5.0;1.0;3.0;1.0;3.0;5.0;1.0;5.0;5.0;1.0;2.0;1.0;1.0;3.0;5.0;1.0;5.0;3.0;19.0;1;1
831;5.0;5.0;1.0;2.0;4.0;5.0;4.0;4.0;4.0;3.0;3.0;2.0;3.0;3.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;4.0;2.0;20.0;0;5
832;4.0;2.0;5.0;4.0;4.0;4.0;3.0;2.0;5.0;5.0;4.0;2.0;4.0;4.0;2.0;1.0;4.0;1.0;1.0;3.0;1.0;2.0;3.0;24.0;1;3
833;5.0;5.0;4.0;3.0;5.0;5.0;4.0;4.0;5.0;4.0;5.0;3.0;5.0;5.0;5.0;3.0;3.0;1.0;1.0;5.0;4.0;5.0;1.0;20.0;0;5
834;5.0;1.0;1.0;4.0;3.0;4.0;4.0;1.0;1.0;3.0;5.0;2.0;5.0;3.0;1.0;5.0;5.0;2.0;4.0;1.0;2.0;1.0;4.0;21.0;1;4
835;5.0;3.0;4.0;3.0;3.0;4.0;3.0;3.0;3.0;4.0;4.0;3.0;3.0;4.0;2.0;3.0;4.0;4.0;2.0;5.0;1.0;4.0;3.0;21.0;0;2
836;5.0;1.0;3.0;2.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;3.0;5.0;5.0;1.0;5.0;5.0;2.0;5.0;5.0;5.0;3.0;3.0;17.0;1;4
837;5.0;1.0;3.0;4.0;5.0;5.0;5.0;1.0;3.0;5.0;1.0;2.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;1.0;5.0;19.0;1;4
838;5.0;1.0;4.0;4.0;5.0;5.0;1.0;5.0;5.0;4.0;5.0;5.0;5.0;2.0;3.0;5.0;3.0;4.0;1.0;4.0;1.0;5.0;4.0;18.0;0;2
839;5.0;5.0;3.0;3.0;5.0;5.0;3.0;4.0;4.0;3.0;4.0;2.0;2.0;1.0;1.0;1.0;2.0;1.0;1.0;4.0;3.0;5.0;2.0;19.0;0;5
840;5.0;2.0;2.0;3.0;5.0;5.0;4.0;4.0;5.0;5.0;2.0;2.0;3.0;3.0;1.0;4.0;4.0;1.0;1.0;2.0;1.0;1.0;2.0;19.0;0;5
841;5.0;4.0;2.0;5.0;5.0;5.0;5.0;4.0;5.0;5.0;3.0;3.0;2.0;3.0;2.0;4.0;5.0;5.0;1.0;1.0;2.0;5.0;4.0;22.0;0;2
842;5.0;1.0;4.0;3.0;4.0;4.0;2.0;4.0;2.0;4.0;4.0;2.0;3.0;2.0;3.0;4.0;5.0;1.0;1.0;4.0;1.0;4.0;2.0;18.0;0;3
843;5.0;1.0;3.0;3.0;5.0;5.0;5.0;5.0;4.0;4.0;4.0;1.0;3.0;4.0;2.0;5.0;5.0;2.0;4.0;3.0;1.0;5.0;5.0;19.0;1;4
844;5.0;1.0;4.0;5.0;4.0;5.0;3.0;4.0;2.0;5.0;5.0;3.0;2.0;4.0;1.0;4.0;1.0;3.0;4.0;1.0;2.0;5.0;3.0;20.0;1;4
845;5.0;1.0;5.0;3.0;5.0;5.0;4.0;4.0;3.0;3.0;5.0;2.0;3.0;4.0;3.0;5.0;5.0;1.0;1.0;5.0;2.0;4.0;3.0;21.0;1;4
846;5.0;3.0;4.0;4.0;5.0;5.0;5.0;3.0;3.0;4.0;4.0;3.0;2.0;5.0;2.0;4.0;5.0;4.0;2.0;4.0;3.0;3.0;4.0;19.0;1;4
847;5.0;4.0;2.0;1.0;5.0;4.0;4.0;3.0;4.0;3.0;3.0;3.0;2.0;1.0;3.0;2.0;4.0;1.0;1.0;3.0;2.0;1.0;2.0;19.0;0;5
848;5.0;2.0;3.0;5.0;5.0;5.0;3.0;3.0;2.0;5.0;3.0;2.0;5.0;3.0;3.0;5.0;4.0;1.0;1.0;1.0;3.0;2.0;5.0;21.0;1;4
849;5.0;3.0;2.0;4.0;5.0;5.0;4.0;3.0;5.0;5.0;4.0;2.0;5.0;3.0;5.0;3.0;5.0;1.0;2.0;3.0;3.0;3.0;3.0;19.0;0;2
850;5.0;1.0;3.0;5.0;5.0;3.0;3.0;2.0;2.0;2.0;3.0;2.0;5.0;5.0;5.0;5.0;2.0;3.0;3.0;1.0;2.0;3.0;5.0;18.0;1;4
851;5.0;1.0;2.0;3.0;5.0;4.0;3.0;5.0;3.0;3.0;2.0;2.0;5.0;5.0;2.0;5.0;2.0;3.0;4.0;1.0;2.0;3.0;5.0;19.0;1;4
852;5.0;2.0;4.0;3.0;4.0;4.0;1.0;4.0;2.0;2.0;2.0;1.0;1.0;2.0;3.0;1.0;4.0;2.0;1.0;1.0;3.0;5.0;4.0;18.0;0;3
853;5.0;4.0;4.0;2.0;5.0;5.0;4.0;1.0;1.0;5.0;1.0;1.0;2.0;2.0;3.0;3.0;2.0;2.0;1.0;4.0;3.0;1.0;3.0;22.0;1;1
854;5.0;1.0;2.0;1.0;4.0;3.0;2.0;1.0;1.0;3.0;3.0;1.0;1.0;1.0;4.0;4.0;2.0;1.0;1.0;1.0;1.0;3.0;5.0;21.0;1;1
855;5.0;1.0;4.0;2.0;5.0;4.0;5.0;2.0;2.0;4.0;1.0;1.0;4.0;3.0;2.0;5.0;4.0;4.0;1.0;3.0;3.0;3.0;5.0;20.0;1;3
856;4.0;3.0;3.0;4.0;4.0;3.0;3.0;2.0;2.0;4.0;5.0;2.0;5.0;5.0;3.0;5.0;5.0;5.0;1.0;4.0;1.0;3.0;4.0;19.0;1;4
857;5.0;5.0;2.0;3.0;3.0;5.0;5.0;1.0;3.0;5.0;3.0;3.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;1.0;3.0;5.0;30.0;1;4
858;5.0;1.0;1.0;2.0;5.0;5.0;2.0;3.0;4.0;2.0;5.0;4.0;3.0;2.0;5.0;3.0;3.0;3.0;1.0;2.0;1.0;4.0;1.0;29.0;0;5
859;5.0;5.0;2.0;1.0;5.0;4.0;1.0;4.0;4.0;1.0;4.0;3.0;4.0;1.0;2.0;2.0;4.0;1.0;1.0;1.0;2.0;3.0;1.0;21.0;0;5
860;4.0;2.0;3.0;2.0;4.0;4.0;3.0;5.0;3.0;4.0;4.0;3.0;5.0;2.0;3.0;2.0;2.0;1.0;5.0;1.0;1.0;5.0;2.0;30.0;0;2
861;5.0;3.0;2.0;1.0;5.0;4.0;3.0;5.0;3.0;3.0;4.0;1.0;3.0;4.0;3.0;1.0;5.0;1.0;1.0;3.0;1.0;3.0;2.0;18.0;1;3
862;5.0;4.0;4.0;2.0;3.0;4.0;1.0;3.0;2.0;3.0;3.0;2.0;4.0;1.0;1.0;1.0;3.0;4.0;1.0;2.0;1.0;2.0;2.0;20.0;0;5
863;5.0;2.0;4.0;1.0;4.0;5.0;4.0;2.0;2.0;5.0;3.0;2.0;1.0;5.0;1.0;1.0;5.0;3.0;2.0;5.0;3.0;2.0;2.0;19.0;1;1
864;5.0;3.0;2.0;1.0;5.0;5.0;3.0;5.0;4.0;4.0;4.0;4.0;3.0;4.0;2.0;4.0;5.0;3.0;4.0;5.0;3.0;5.0;4.0;28.0;0;2
865;5.0;5.0;3.0;2.0;5.0;5.0;5.0;2.0;5.0;5.0;3.0;2.0;3.0;3.0;2.0;2.0;2.0;2.0;1.0;5.0;3.0;3.0;4.0;16.0;1;4
866;5.0;4.0;3.0;1.0;3.0;5.0;4.0;1.0;1.0;3.0;2.0;2.0;3.0;2.0;3.0;3.0;1.0;1.0;1.0;4.0;3.0;2.0;4.0;18.0;1;3
867;5.0;1.0;4.0;2.0;3.0;3.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;3.0;5.0;4.0;1.0;1.0;3.0;1.0;22.0;0;5
868;4.0;2.0;4.0;4.0;5.0;5.0;4.0;4.0;3.0;3.0;4.0;2.0;3.0;4.0;3.0;4.0;4.0;2.0;1.0;3.0;1.0;2.0;3.0;20.0;1;4
869;5.0;5.0;4.0;2.0;5.0;5.0;3.0;4.0;4.0;4.0;3.0;3.0;3.0;4.0;1.0;2.0;4.0;4.0;1.0;2.0;1.0;2.0;2.0;22.0;0;2
870;5.0;4.0;1.0;5.0;5.0;4.0;5.0;4.0;2.0;5.0;2.0;1.0;4.0;4.0;2.0;5.0;5.0;3.0;4.0;4.0;4.0;3.0;5.0;20.0;1;4
871;4.0;3.0;3.0;2.0;4.0;3.0;5.0;2.0;1.0;4.0;3.0;1.0;2.0;3.0;3.0;4.0;5.0;2.0;1.0;2.0;1.0;3.0;2.0;18.0;1;3
872;5.0;2.0;2.0;3.0;5.0;5.0;3.0;1.0;2.0;5.0;3.0;1.0;3.0;5.0;3.0;2.0;5.0;1.0;4.0;4.0;3.0;5.0;5.0;25.0;1;1
873;5.0;3.0;1.0;1.0;5.0;5.0;2.0;3.0;1.0;4.0;4.0;1.0;2.0;3.0;1.0;1.0;4.0;1.0;2.0;4.0;3.0;3.0;1.0;21.0;0;5
